,0
98439,1
98436,1
36049,1
98481,1
98484,1
35985,1
36003,1
98543,1
35986,1
98541,1
98538,1
98532,1
98531,1
35991,1
98528,1
36000,1
98509,1
36024,1
98506,1
36009,1
36013,1
98501,1
36014,1
98495,1
98491,1
98489,1
36021,1
34314,1
101146,1
101150,1
32428,1
103598,1
103594,1
103590,1
103586,1
32671,1
103582,1
103581,1
103580,1
32681,1
32682,1
103575,1
103573,1
32684,1
103572,1
32686,1
103563,1
103560,1
103558,1
103554,1
103546,1
32689,1
32668,1
103601,1
32667,1
32625,1
103652,1
103648,1
103644,1
32616,1
32618,1
32620,1
32621,1
103634,1
32622,1
103625,1
32666,1
103623,1
32635,1
32637,1
32638,1
32650,1
103618,1
32661,1
103607,1
32664,1
103544,1
32690,1
103538,1
103443,1
32727,1
32731,1
103457,1
32737,1
103452,1
103451,1
103450,1
32748,1
103444,1
103442,1
103473,1
103434,1
32761,1
103428,1
103427,1
32763,1
32769,1
103418,1
103415,1
32770,1
103468,1
32725,1
103534,1
103499,1
32694,1
103524,1
32700,1
103522,1
32704,1
103515,1
32708,1
103508,1
103500,1
32717,1
32722,1
103497,1
103493,1
103491,1
103490,1
103486,1
103485,1
103482,1
103479,1
103477,1
103671,1
103673,1
103674,1
32514,1
32501,1
32506,1
32507,1
103830,1
103827,1
103824,1
32508,1
32512,1
103820,1
32515,1
103849,1
32524,1
103815,1
32528,1
103807,1
32533,1
103800,1
32535,1
103793,1
103791,1
103846,1
32493,1
103789,1
32469,1
103911,1
103910,1
32432,1
32437,1
32440,1
103897,1
32448,1
32450,1
32463,1
103886,1
103857,1
103883,1
103879,1
103876,1
32473,1
103875,1
32475,1
103864,1
32484,1
103861,1
103790,1
103785,1
32604,1
103703,1
32567,1
32568,1
32570,1
103711,1
32576,1
32578,1
32584,1
32585,1
103704,1
103699,1
32566,1
103698,1
32586,1
103697,1
103696,1
32589,1
32594,1
32597,1
103680,1
103678,1
103722,1
103728,1
103784,1
32543,1
103783,1
32536,1
32537,1
103777,1
32538,1
32541,1
103774,1
103769,1
103766,1
103764,1
103730,1
32545,1
103748,1
103747,1
103746,1
32552,1
103737,1
32560,1
32563,1
103732,1
32780,1
103406,1
32783,1
103090,1
103115,1
32981,1
103110,1
103108,1
32984,1
103103,1
103098,1
103096,1
103095,1
103089,1
32974,1
32992,1
103078,1
103074,1
32996,1
103068,1
103065,1
103062,1
103061,1
103059,1
103116,1
32973,1
103056,1
103145,1
32942,1
103182,1
103181,1
103175,1
32947,1
32948,1
103163,1
103159,1
103151,1
103144,1
103120,1
32957,1
103142,1
32961,1
103132,1
103131,1
32968,1
103127,1
103124,1
103122,1
103058,1
33002,1
103186,1
102964,1
102987,1
102986,1
33046,1
33047,1
102981,1
33055,1
102972,1
102970,1
33057,1
102961,1
102994,1
33059,1
33060,1
102956,1
33063,1
102947,1
33064,1
102946,1
102945,1
33066,1
33045,1
33040,1
103054,1
103029,1
103053,1
33003,1
33006,1
103044,1
33011,1
103041,1
33013,1
103037,1
33015,1
103025,1
102995,1
103024,1
33028,1
103018,1
103008,1
103006,1
33035,1
103004,1
33038,1
102999,1
103185,1
103187,1
103404,1
103310,1
32829,1
103327,1
32831,1
32832,1
103319,1
103317,1
32840,1
103312,1
103311,1
103307,1
103333,1
103301,1
103299,1
32850,1
32854,1
32858,1
32859,1
32860,1
32865,1
103293,1
103332,1
103336,1
103288,1
103375,1
103401,1
103400,1
32789,1
103398,1
103396,1
32795,1
103389,1
103383,1
103382,1
32811,1
103341,1
103373,1
103372,1
103368,1
103365,1
32819,1
103355,1
103352,1
103345,1
103342,1
103292,1
32870,1
32941,1
32926,1
103224,1
32915,1
32920,1
103219,1
32923,1
103217,1
103215,1
103214,1
103209,1
32928,1
103234,1
103204,1
32929,1
103201,1
103199,1
103197,1
103194,1
32940,1
103192,1
103191,1
103232,1
103235,1
103280,1
32891,1
103277,1
32879,1
32882,1
32886,1
32888,1
103268,1
103264,1
103263,1
32889,1
103255,1
103240,1
32898,1
103254,1
103253,1
32900,1
32901,1
32903,1
103250,1
103247,1
103241,1
103912,1
103917,1
101151,1
32425,1
32004,1
32006,1
32012,1
104522,1
104520,1
104516,1
32020,1
104513,1
104512,1
104511,1
104509,1
32022,1
32023,1
104495,1
104489,1
32026,1
104485,1
32029,1
104484,1
32039,1
104477,1
31997,1
104528,1
104530,1
104553,1
31957,1
31958,1
104563,1
31966,1
31967,1
31971,1
104558,1
104557,1
104556,1
104552,1
104531,1
31975,1
31980,1
104545,1
104542,1
31981,1
31982,1
104539,1
104537,1
104535,1
32040,1
104473,1
104467,1
32103,1
32094,1
32095,1
104416,1
32097,1
104413,1
104409,1
104408,1
32102,1
104405,1
104404,1
32081,1
32106,1
32108,1
32112,1
104386,1
104384,1
104383,1
104377,1
104374,1
104373,1
104419,1
32074,1
104465,1
32054,1
32043,1
32045,1
104461,1
104458,1
32049,1
104454,1
104452,1
104449,1
32051,1
32055,1
32073,1
104441,1
32056,1
32062,1
32064,1
32067,1
32068,1
104435,1
32071,1
104434,1
31956,1
31955,1
31951,1
31851,1
104759,1
104758,1
104757,1
104756,1
31841,1
104755,1
31842,1
31847,1
104743,1
31853,1
31832,1
104741,1
31854,1
104736,1
104731,1
31863,1
104728,1
104725,1
31865,1
104719,1
104764,1
31831,1
104711,1
31812,1
104815,1
104814,1
31805,1
104810,1
104808,1
104806,1
104805,1
104804,1
31809,1
104799,1
104773,1
104798,1
104796,1
31820,1
31822,1
104788,1
104785,1
104784,1
104782,1
104780,1
104716,1
31869,1
104566,1
104587,1
104621,1
104620,1
31916,1
31920,1
31921,1
31922,1
104606,1
31925,1
104595,1
104586,1
104626,1
104585,1
104577,1
104576,1
104574,1
31945,1
31946,1
31949,1
104571,1
104569,1
31908,1
104632,1
104707,1
31881,1
31873,1
31875,1
104697,1
104694,1
31876,1
104688,1
104687,1
31877,1
31879,1
31884,1
104638,1
104678,1
104677,1
104675,1
104668,1
104657,1
31898,1
104647,1
31906,1
104640,1
104370,1
104369,1
104368,1
104080,1
32316,1
32318,1
104095,1
104093,1
104090,1
104087,1
32322,1
104084,1
32323,1
32326,1
32314,1
32338,1
104066,1
104064,1
104061,1
104059,1
104056,1
104055,1
104051,1
104050,1
32315,1
104105,1
32346,1
104130,1
32297,1
32300,1
104147,1
104144,1
104142,1
104141,1
104138,1
104134,1
104132,1
104129,1
104107,1
104128,1
104126,1
104125,1
32306,1
104119,1
32309,1
104115,1
32310,1
32311,1
104049,1
32352,1
32296,1
103949,1
103975,1
32403,1
103969,1
103968,1
103963,1
103962,1
103960,1
32406,1
32410,1
32415,1
32389,1
32416,1
103939,1
103937,1
103935,1
32424,1
103926,1
103925,1
103924,1
103922,1
32393,1
32388,1
104037,1
32367,1
104036,1
104034,1
32355,1
104031,1
104027,1
104025,1
104023,1
104021,1
32366,1
32370,1
32383,1
104008,1
32373,1
32374,1
103998,1
103994,1
32379,1
103989,1
103985,1
103984,1
104153,1
104157,1
104363,1
104278,1
32187,1
32188,1
104290,1
104288,1
104287,1
32194,1
104282,1
104280,1
104279,1
104277,1
104306,1
32200,1
104272,1
104270,1
104266,1
32204,1
104263,1
32208,1
104259,1
104258,1
104303,1
32183,1
104256,1
104331,1
32127,1
32128,1
104353,1
32133,1
104346,1
104343,1
32138,1
32140,1
104334,1
104330,1
32178,1
32142,1
104326,1
32152,1
104324,1
104323,1
104317,1
104316,1
32172,1
32177,1
32210,1
32211,1
104158,1
104188,1
32262,1
32263,1
32264,1
32268,1
104198,1
104194,1
32269,1
104191,1
104189,1
104187,1
104217,1
32271,1
104183,1
32280,1
104172,1
104171,1
104170,1
104168,1
32290,1
32294,1
32257,1
104218,1
32215,1
32237,1
104252,1
104250,1
32224,1
32225,1
32226,1
104248,1
104246,1
32228,1
104242,1
32241,1
104219,1
104235,1
104234,1
104231,1
32245,1
104230,1
32248,1
32249,1
104220,1
32252,1
102944,1
102937,1
102933,1
33069,1
101749,1
101747,1
101744,1
101741,1
101738,1
33918,1
101735,1
33919,1
101734,1
101731,1
101729,1
101718,1
101717,1
101715,1
33930,1
101707,1
101699,1
33936,1
33939,1
33941,1
33943,1
101755,1
101764,1
33895,1
33874,1
33864,1
101812,1
101809,1
101808,1
101806,1
101803,1
101800,1
101797,1
101796,1
101788,1
33893,1
101786,1
101783,1
33875,1
33876,1
33877,1
101778,1
33878,1
101773,1
101772,1
101694,1
101693,1
101691,1
101634,1
101647,1
101646,1
101645,1
101644,1
101643,1
101642,1
101639,1
101637,1
101635,1
101630,1
101649,1
33974,1
101628,1
33977,1
33980,1
101616,1
101614,1
33988,1
33990,1
33993,1
101648,1
33970,1
101690,1
101669,1
33948,1
101680,1
101679,1
101677,1
33949,1
101673,1
33952,1
101672,1
101671,1
33955,1
33969,1
101666,1
33960,1
101662,1
33961,1
101657,1
101655,1
101654,1
33966,1
101653,1
101818,1
33854,1
33851,1
101982,1
33750,1
101990,1
101989,1
101986,1
101984,1
33759,1
33760,1
101983,1
33764,1
101979,1
102000,1
101976,1
101969,1
33768,1
33771,1
33775,1
101961,1
33778,1
101952,1
101949,1
33749,1
102001,1
101941,1
102022,1
102055,1
102050,1
102048,1
102046,1
33725,1
102036,1
33733,1
33736,1
33737,1
102018,1
102003,1
102016,1
33741,1
102015,1
102014,1
102010,1
102006,1
33745,1
102004,1
33747,1
101942,1
33786,1
101826,1
33839,1
101858,1
101856,1
101854,1
33834,1
101853,1
33835,1
101852,1
101849,1
33837,1
101843,1
101876,1
101842,1
101841,1
101839,1
101837,1
33840,1
33841,1
33844,1
33845,1
33847,1
101863,1
33829,1
101934,1
101900,1
101933,1
33793,1
33795,1
101913,1
33799,1
101908,1
33808,1
101902,1
101901,1
33809,1
33826,1
101897,1
101894,1
101893,1
33811,1
101887,1
33822,1
33824,1
101881,1
33825,1
101610,1
101608,1
101607,1
34239,1
34215,1
34218,1
34221,1
34225,1
101295,1
101293,1
101287,1
101281,1
34235,1
34241,1
101301,1
34243,1
34244,1
34247,1
101265,1
101263,1
34249,1
101261,1
34250,1
101260,1
101300,1
101303,1
101259,1
34184,1
101349,1
101347,1
34180,1
101341,1
101340,1
101337,1
101336,1
101330,1
101328,1
34186,1
101305,1
101326,1
34195,1
101324,1
101321,1
34197,1
34206,1
101312,1
101310,1
101308,1
34253,1
34255,1
101355,1
101168,1
101182,1
34295,1
101180,1
101179,1
101177,1
101176,1
34302,1
101172,1
34305,1
101167,1
101184,1
34307,1
101160,1
34309,1
101159,1
101157,1
101155,1
101154,1
34310,1
34311,1
101183,1
101185,1
101256,1
101221,1
101255,1
34259,1
34261,1
34262,1
101243,1
34268,1
101240,1
101231,1
101225,1
101220,1
34291,1
34278,1
34279,1
34281,1
101206,1
101204,1
101201,1
101194,1
34285,1
34289,1
101351,1
34173,1
33995,1
34062,1
34041,1
34043,1
101554,1
101553,1
34047,1
34049,1
34056,1
101545,1
101542,1
34063,1
34034,1
34067,1
101529,1
101528,1
101527,1
34069,1
101523,1
101518,1
101515,1
34074,1
101561,1
101564,1
101504,1
101586,1
33998,1
33999,1
34000,1
34001,1
101595,1
101590,1
101589,1
34018,1
101587,1
34022,1
34032,1
101575,1
34026,1
101574,1
101573,1
101571,1
101570,1
34029,1
34030,1
34031,1
34076,1
101493,1
34171,1
34154,1
101419,1
34135,1
34137,1
34146,1
34147,1
101402,1
101400,1
34150,1
101394,1
34156,1
34123,1
34159,1
101388,1
34164,1
101382,1
101378,1
101374,1
101371,1
101369,1
101368,1
34127,1
101429,1
34091,1
101462,1
101482,1
34092,1
34095,1
34098,1
101473,1
101469,1
101468,1
34100,1
101463,1
101460,1
101433,1
101459,1
34104,1
101456,1
101453,1
101451,1
34107,1
101445,1
34113,1
101435,1
33722,1
102062,1
102063,1
33281,1
33271,1
102660,1
33272,1
102657,1
102656,1
102651,1
102650,1
102647,1
33276,1
102645,1
33267,1
102644,1
102642,1
33287,1
102636,1
33298,1
102634,1
33301,1
33302,1
33303,1
102669,1
33266,1
102627,1
102691,1
33236,1
102715,1
33246,1
102705,1
102703,1
33250,1
102697,1
33254,1
33255,1
102689,1
33264,1
102685,1
33260,1
102684,1
102683,1
102680,1
102679,1
102678,1
33263,1
102675,1
33305,1
102623,1
33234,1
102564,1
33355,1
102573,1
33363,1
102571,1
102570,1
102568,1
33366,1
33368,1
102566,1
102563,1
33349,1
33370,1
102560,1
102557,1
33380,1
102551,1
102550,1
102549,1
102545,1
102542,1
102575,1
33345,1
33310,1
33325,1
102622,1
102619,1
33311,1
33312,1
33314,1
33315,1
102612,1
102609,1
102607,1
33326,1
102587,1
33332,1
33335,1
33336,1
33337,1
33339,1
102593,1
102592,1
33341,1
102588,1
33235,1
102725,1
33386,1
102850,1
102867,1
102866,1
33116,1
102861,1
102858,1
33123,1
102855,1
33128,1
102851,1
102849,1
102869,1
33136,1
102847,1
33137,1
33140,1
33144,1
102840,1
102838,1
33147,1
33151,1
33107,1
102876,1
102834,1
102906,1
102927,1
33071,1
102925,1
102924,1
102923,1
102915,1
102914,1
102912,1
102911,1
102904,1
33103,1
102899,1
33085,1
33092,1
102893,1
33094,1
33097,1
33100,1
102888,1
102886,1
102835,1
33157,1
102727,1
33223,1
102773,1
33191,1
33192,1
102767,1
102763,1
33198,1
33208,1
33217,1
102755,1
102752,1
102777,1
102751,1
33224,1
102745,1
102744,1
102741,1
102740,1
102732,1
102730,1
102729,1
102775,1
33187,1
33158,1
102811,1
102829,1
33162,1
102826,1
102825,1
102824,1
102821,1
102819,1
33163,1
33164,1
33176,1
102781,1
102807,1
102805,1
102802,1
102800,1
33184,1
102789,1
33185,1
102785,1
33186,1
102540,1
33389,1
102070,1
33602,1
102244,1
102242,1
33597,1
102239,1
33599,1
102236,1
102234,1
33600,1
102233,1
102231,1
102251,1
102227,1
102225,1
102224,1
102221,1
33603,1
33607,1
102212,1
33610,1
33620,1
33595,1
33589,1
33623,1
33556,1
33536,1
102300,1
33540,1
102298,1
102297,1
102294,1
33548,1
102289,1
102288,1
33566,1
33588,1
102273,1
33578,1
33580,1
33582,1
102268,1
102266,1
102265,1
102259,1
33585,1
33621,1
33624,1
102307,1
33692,1
33665,1
33670,1
102128,1
33673,1
102118,1
33682,1
33685,1
102109,1
102107,1
102106,1
102136,1
102105,1
33694,1
33695,1
102094,1
102091,1
33713,1
102081,1
102075,1
102072,1
102135,1
102140,1
102202,1
33646,1
33627,1
102197,1
33632,1
33636,1
33638,1
33640,1
102175,1
102173,1
102168,1
33649,1
102141,1
33654,1
102152,1
102151,1
102148,1
33655,1
102146,1
33656,1
33657,1
102145,1
33535,1
102311,1
102536,1
102454,1
102471,1
102469,1
102466,1
102465,1
33431,1
102464,1
33434,1
102462,1
33438,1
102453,1
102476,1
102447,1
102442,1
33447,1
102438,1
102436,1
102435,1
33449,1
102429,1
102428,1
33427,1
102480,1
33461,1
102507,1
33399,1
33402,1
33406,1
102527,1
102523,1
102522,1
102520,1
102515,1
102509,1
102505,1
33425,1
33411,1
33413,1
33417,1
102489,1
33419,1
102487,1
33421,1
102485,1
33423,1
102425,1
33462,1
102316,1
102349,1
33501,1
102362,1
33507,1
102355,1
102354,1
102353,1
33508,1
33509,1
33510,1
102346,1
33498,1
33512,1
102345,1
33518,1
102333,1
102332,1
102328,1
33525,1
102326,1
102320,1
102370,1
102374,1
102415,1
33479,1
33465,1
33469,1
102409,1
33471,1
33473,1
102406,1
102405,1
102402,1
102397,1
102395,1
33497,1
102391,1
33481,1
33488,1
102389,1
33489,1
33491,1
102383,1
33494,1
102380,1
97311,1
97309,1
36777,1
92980,1
92714,1
39959,1
39960,1
92709,1
39963,1
92708,1
39967,1
92706,1
39969,1
39971,1
92699,1
39975,1
92685,1
92684,1
39977,1
39982,1
92681,1
92679,1
92677,1
92671,1
39984,1
92717,1
92718,1
92720,1
39929,1
92753,1
92752,1
39917,1
92747,1
39923,1
92744,1
39924,1
39926,1
92739,1
39930,1
39956,1
39931,1
39935,1
39936,1
92735,1
39941,1
39945,1
39946,1
39948,1
92725,1
39991,1
39992,1
39994,1
40050,1
92603,1
40044,1
40045,1
92601,1
40048,1
40049,1
92597,1
92595,1
92593,1
40052,1
40040,1
92588,1
92587,1
92584,1
92580,1
92579,1
92576,1
92572,1
40064,1
92570,1
40042,1
40038,1
92653,1
92636,1
39995,1
39996,1
39997,1
39999,1
40005,1
40007,1
92645,1
92641,1
92639,1
92632,1
40037,1
92624,1
92622,1
40021,1
92617,1
40025,1
40030,1
92615,1
92613,1
40034,1
39916,1
92756,1
92757,1
92910,1
92930,1
92929,1
92925,1
92923,1
92920,1
39808,1
39810,1
39812,1
39820,1
39821,1
92935,1
92907,1
92905,1
39822,1
92901,1
39824,1
92898,1
39835,1
92895,1
39838,1
92932,1
39802,1
39840,1
92965,1
39774,1
92977,1
39776,1
92974,1
92969,1
39781,1
92967,1
39786,1
39788,1
92964,1
92940,1
92961,1
39796,1
39797,1
92955,1
92953,1
92951,1
92950,1
92948,1
92946,1
92893,1
39841,1
39915,1
92793,1
39881,1
39884,1
92811,1
92808,1
39886,1
92798,1
39888,1
92795,1
92794,1
39890,1
92819,1
92789,1
39896,1
92780,1
92776,1
92769,1
92766,1
39903,1
39912,1
92761,1
39877,1
92821,1
92886,1
92860,1
92878,1
92877,1
92871,1
92870,1
39849,1
39850,1
92863,1
92862,1
39855,1
39856,1
92822,1
92845,1
39858,1
92842,1
39866,1
92839,1
92838,1
39870,1
92828,1
92823,1
92566,1
92565,1
40072,1
92259,1
40275,1
40277,1
40280,1
40287,1
40289,1
92266,1
92263,1
40290,1
92261,1
40295,1
40270,1
40296,1
40298,1
40300,1
40301,1
40302,1
40303,1
40305,1
92249,1
92248,1
40271,1
92283,1
40312,1
92312,1
40247,1
40248,1
40252,1
92330,1
92329,1
92327,1
92322,1
40254,1
92316,1
92311,1
92284,1
40256,1
40258,1
92305,1
40260,1
40264,1
92297,1
92296,1
92287,1
92285,1
40311,1
40313,1
40241,1
40370,1
40359,1
92176,1
92175,1
92172,1
92169,1
92168,1
92164,1
40369,1
92163,1
92161,1
40352,1
40372,1
92160,1
40375,1
92157,1
40378,1
92154,1
40382,1
40387,1
92151,1
40353,1
40351,1
92244,1
92226,1
92243,1
92241,1
92240,1
92237,1
40316,1
40319,1
92234,1
40321,1
40325,1
92225,1
40349,1
40327,1
92217,1
92215,1
40337,1
40338,1
92209,1
92208,1
40348,1
92198,1
92337,1
40239,1
92559,1
92479,1
92503,1
92495,1
92493,1
40117,1
40118,1
40121,1
40122,1
92484,1
40123,1
40125,1
40110,1
92472,1
40129,1
40132,1
92467,1
40137,1
40138,1
40140,1
92452,1
40144,1
92509,1
92514,1
40147,1
92533,1
92554,1
92550,1
92546,1
40085,1
92543,1
92538,1
92537,1
92536,1
40089,1
92532,1
40109,1
92531,1
92529,1
40090,1
92526,1
40096,1
92525,1
92521,1
40100,1
40101,1
92448,1
40150,1
92338,1
40225,1
92380,1
92379,1
92376,1
92371,1
40221,1
40222,1
92364,1
40224,1
92360,1
92354,1
40216,1
92351,1
40227,1
92350,1
40228,1
92346,1
92345,1
92343,1
92342,1
92341,1
92381,1
40211,1
40154,1
92420,1
40155,1
40163,1
92438,1
40170,1
92434,1
92426,1
92424,1
40180,1
92421,1
40185,1
40205,1
40188,1
92415,1
92407,1
92405,1
40199,1
40200,1
40201,1
92393,1
92390,1
39769,1
39768,1
93777,1
39767,1
93548,1
39354,1
93542,1
93540,1
39360,1
93534,1
39365,1
39367,1
93530,1
39372,1
93526,1
93525,1
93518,1
93512,1
93511,1
93509,1
93508,1
93504,1
93503,1
39383,1
93499,1
93549,1
93554,1
39343,1
39313,1
93597,1
93595,1
39299,1
93592,1
39301,1
93590,1
39306,1
39312,1
93583,1
39314,1
39338,1
39315,1
93578,1
39317,1
93576,1
93572,1
39334,1
39335,1
93561,1
93560,1
93498,1
39385,1
93496,1
39439,1
39424,1
93447,1
93444,1
39427,1
93442,1
39431,1
93438,1
39437,1
39438,1
93434,1
39423,1
39443,1
39446,1
39447,1
93420,1
93418,1
93415,1
93412,1
93410,1
93406,1
93451,1
93458,1
93494,1
93479,1
39389,1
93491,1
93490,1
39392,1
39395,1
93486,1
93485,1
39397,1
93482,1
93476,1
39418,1
39400,1
39402,1
39405,1
93466,1
93464,1
93460,1
39410,1
39411,1
39415,1
39295,1
39293,1
93599,1
93718,1
93738,1
93737,1
39178,1
39180,1
39181,1
93731,1
93728,1
93722,1
39191,1
93716,1
93742,1
39199,1
39203,1
39205,1
93709,1
93707,1
93704,1
39210,1
93701,1
39211,1
39173,1
93743,1
93699,1
39155,1
93775,1
39135,1
39144,1
39147,1
39153,1
93773,1
93771,1
93768,1
93767,1
93760,1
39172,1
93759,1
39162,1
39167,1
39170,1
93754,1
93752,1
93748,1
93745,1
93744,1
93700,1
93696,1
39287,1
93612,1
39260,1
93625,1
93624,1
39264,1
39266,1
93620,1
93619,1
39270,1
39271,1
93611,1
39249,1
93609,1
39275,1
39277,1
39278,1
93605,1
93604,1
39282,1
39284,1
93602,1
39257,1
39247,1
93693,1
39231,1
39219,1
39220,1
93684,1
93681,1
93680,1
93679,1
39222,1
39225,1
93678,1
93674,1
39245,1
39234,1
39235,1
93667,1
93666,1
93655,1
39239,1
93653,1
39241,1
93644,1
93403,1
93401,1
93399,1
39687,1
39664,1
39665,1
39669,1
93113,1
93112,1
93110,1
93102,1
39681,1
39683,1
93092,1
93124,1
39688,1
93088,1
93085,1
39689,1
39691,1
93082,1
93077,1
93075,1
93074,1
93119,1
93127,1
93072,1
93160,1
93186,1
93185,1
39626,1
93177,1
39627,1
93167,1
39628,1
93166,1
93162,1
39641,1
39662,1
93152,1
39649,1
93141,1
93140,1
39654,1
93139,1
39655,1
93133,1
93129,1
39693,1
93071,1
93189,1
93008,1
39743,1
93025,1
93020,1
39744,1
39748,1
39755,1
93011,1
93010,1
93009,1
93007,1
39732,1
93006,1
93002,1
92994,1
39760,1
39761,1
92991,1
92985,1
39765,1
92982,1
39736,1
93033,1
39694,1
39713,1
39698,1
93066,1
39701,1
39706,1
39708,1
93058,1
39709,1
39712,1
93055,1
93053,1
93034,1
93052,1
39714,1
93049,1
39718,1
93045,1
39719,1
39725,1
39726,1
93038,1
93187,1
93190,1
39471,1
93321,1
93349,1
93345,1
93343,1
93340,1
39523,1
39524,1
39525,1
39526,1
39542,1
93320,1
39517,1
93319,1
93318,1
93316,1
39549,1
39550,1
93311,1
39555,1
39557,1
93303,1
39518,1
93356,1
39559,1
93377,1
39472,1
93394,1
39480,1
93393,1
93392,1
39481,1
39496,1
93382,1
93381,1
93376,1
93358,1
93374,1
39499,1
93372,1
93371,1
93369,1
39500,1
39508,1
93360,1
39513,1
93298,1
39560,1
39622,1
93230,1
39587,1
93245,1
93244,1
93242,1
93239,1
93238,1
93236,1
93232,1
39596,1
93223,1
93248,1
39604,1
39608,1
93212,1
39616,1
39619,1
93201,1
93200,1
93195,1
93192,1
93246,1
93250,1
93293,1
93279,1
39561,1
93292,1
39562,1
93285,1
93284,1
39566,1
93283,1
39568,1
39569,1
93278,1
39586,1
93274,1
93273,1
39571,1
39573,1
39576,1
93266,1
39582,1
39584,1
93256,1
40395,1
92143,1
92139,1
92138,1
91068,1
91061,1
41375,1
41376,1
91054,1
41380,1
91051,1
41383,1
41384,1
91048,1
91047,1
41390,1
91038,1
41392,1
41394,1
91036,1
41398,1
41402,1
91024,1
91022,1
41407,1
91069,1
41365,1
41363,1
91091,1
41325,1
41328,1
91110,1
91108,1
91107,1
91105,1
91104,1
91097,1
41346,1
41347,1
91072,1
41348,1
91085,1
91083,1
91080,1
41353,1
91079,1
41355,1
91078,1
91076,1
91021,1
91015,1
91014,1
90946,1
90961,1
90960,1
41447,1
41451,1
90955,1
90953,1
90951,1
90950,1
90947,1
90944,1
41443,1
90942,1
90941,1
41452,1
90936,1
90935,1
90934,1
41454,1
90932,1
41458,1
90963,1
41441,1
91013,1
90990,1
91012,1
91010,1
91006,1
91005,1
91003,1
41409,1
91002,1
90997,1
90992,1
41423,1
90969,1
41425,1
41428,1
90980,1
41429,1
41431,1
90976,1
90974,1
41437,1
90970,1
91115,1
41319,1
91118,1
91267,1
91286,1
41181,1
41185,1
91278,1
41202,1
41203,1
41209,1
41214,1
41216,1
91266,1
91291,1
41220,1
41222,1
41223,1
41225,1
41233,1
91251,1
91247,1
91242,1
41237,1
41179,1
91293,1
91236,1
91326,1
91353,1
41112,1
41116,1
41127,1
91342,1
41133,1
41135,1
91334,1
41137,1
41149,1
41173,1
91321,1
91320,1
91319,1
91315,1
41157,1
41163,1
91310,1
41166,1
41170,1
41238,1
41239,1
91119,1
91156,1
41285,1
41286,1
41291,1
41293,1
41295,1
91168,1
91167,1
91160,1
41299,1
41300,1
91175,1
41301,1
91146,1
41302,1
91142,1
41313,1
91140,1
91137,1
91131,1
41316,1
41284,1
41276,1
91232,1
91209,1
91231,1
41247,1
91226,1
91222,1
41248,1
41250,1
41253,1
91216,1
91211,1
91208,1
41273,1
91206,1
41261,1
91195,1
91194,1
91192,1
91187,1
91186,1
41265,1
91184,1
90927,1
41459,1
90925,1
90628,1
41624,1
90644,1
41627,1
90641,1
41628,1
90639,1
90635,1
90634,1
90631,1
90626,1
90649,1
41639,1
41640,1
90618,1
41644,1
90610,1
90609,1
90607,1
90606,1
90604,1
41622,1
90653,1
90602,1
90672,1
41599,1
90693,1
41601,1
41602,1
90691,1
90690,1
90686,1
41609,1
90676,1
41615,1
41620,1
90670,1
90668,1
90664,1
90662,1
41616,1
41618,1
90656,1
41619,1
90654,1
41649,1
90601,1
90700,1
41733,1
90534,1
90530,1
41724,1
90523,1
90518,1
41728,1
41729,1
90516,1
41732,1
90510,1
41711,1
41740,1
41743,1
90504,1
90503,1
41745,1
41746,1
41749,1
90497,1
41752,1
41720,1
90538,1
41651,1
41666,1
41653,1
41654,1
90593,1
41661,1
41662,1
41665,1
90585,1
90583,1
90582,1
41670,1
41710,1
41673,1
41675,1
41682,1
41684,1
41686,1
41694,1
41697,1
90542,1
41705,1
90698,1
41598,1
90921,1
90828,1
41504,1
90838,1
90837,1
41505,1
90836,1
90835,1
90833,1
41506,1
90831,1
90827,1
90847,1
90826,1
90824,1
90823,1
41510,1
41515,1
90818,1
90809,1
41520,1
41522,1
41500,1
90852,1
90801,1
41483,1
90918,1
90916,1
90913,1
90912,1
90910,1
90909,1
90907,1
41479,1
41481,1
41484,1
90853,1
90888,1
90883,1
90881,1
90874,1
90872,1
90871,1
41489,1
90862,1
90859,1
90807,1
90798,1
41595,1
90725,1
41570,1
90740,1
90739,1
41572,1
90736,1
41576,1
90729,1
90728,1
90726,1
90723,1
90742,1
41582,1
90720,1
90716,1
90714,1
41589,1
41590,1
41591,1
41592,1
41593,1
90741,1
90744,1
90797,1
90768,1
90796,1
90792,1
90791,1
41536,1
41538,1
90787,1
90785,1
90781,1
41543,1
41549,1
90746,1
41551,1
90760,1
90759,1
41556,1
41561,1
90750,1
90749,1
41567,1
41568,1
91356,1
41109,1
91360,1
40629,1
40607,1
40609,1
91906,1
40615,1
91903,1
40619,1
40622,1
40624,1
40628,1
91888,1
40604,1
91886,1
40633,1
91885,1
40635,1
40636,1
40637,1
91875,1
40638,1
40639,1
91910,1
40602,1
91865,1
40584,1
91953,1
91952,1
91948,1
40568,1
40569,1
40576,1
91940,1
91937,1
91930,1
91928,1
40601,1
91925,1
40591,1
91923,1
40592,1
91921,1
40593,1
91917,1
91914,1
91913,1
91870,1
91864,1
91956,1
91762,1
91789,1
91784,1
91780,1
91778,1
40713,1
91770,1
40716,1
91765,1
91764,1
91758,1
40701,1
91754,1
40723,1
40725,1
91751,1
91750,1
91745,1
91744,1
40729,1
91739,1
91792,1
91795,1
40642,1
40668,1
91855,1
91853,1
